x_accel,y_accel,z_accel,excercise
-0.9778,-0.552,0.3742,arm_curl
-0.9544,-0.5676,0.3663,arm_curl
-0.97,-0.5363,0.3426,arm_curl
-1.0246,-0.4659,0.3742,arm_curl
-1.0324,-0.4425,0.3268,arm_curl
-0.9778,-0.4112,0.3584,arm_curl
-1.0246,-0.3955,0.3742,arm_curl
-1.0402,-0.3721,0.3821,arm_curl
-1.0714,-0.333,0.4454,arm_curl
-1.0949,-0.3251,0.4059,arm_curl
-1.1105,-0.3017,0.3821,arm_curl
-1.0949,-0.2391,0.4138,arm_curl
-1.1105,-0.2078,0.5087,arm_curl
-1.0793,-0.1765,0.4375,arm_curl
-1.048,-0.1609,0.4692,arm_curl
-1.1261,-0.1452,0.5166,arm_curl
-1.1027,-0.1765,0.4138,arm_curl
-1.1027,-0.1452,0.3742,arm_curl
-1.0558,-0.0905,0.4138,arm_curl
-1.1027,-0.0279,0.5166,arm_curl
-1.048,-0.0514,0.5008,arm_curl
-1.048,-0.0279,0.5641,arm_curl
-1.0793,-0.0279,0.5483,arm_curl
-1.048,-0.0045,0.5245,arm_curl
-1.0793,0.0346,0.5483,arm_curl
-1.0793,0.0581,0.5087,arm_curl
-1.009,0.0659,0.4296,arm_curl
-1.009,0.1129,0.5008,arm_curl
-0.9778,0.0816,0.4217,arm_curl
-0.97,0.1207,0.39,arm_curl
-1.0168,0.1833,0.4138,arm_curl
-0.9622,0.1833,0.3584,arm_curl
-0.9388,0.2067,0.3821,arm_curl
-0.9466,0.2224,0.4059,arm_curl
-0.9154,0.2224,0.4059,arm_curl
-0.9154,0.2067,0.4613,arm_curl
-0.8998,0.2145,0.4454,arm_curl
-0.8217,0.2224,0.3742,arm_curl
-0.7983,0.2849,0.4059,arm_curl
-0.7749,0.3006,0.3505,arm_curl
-0.7671,0.3475,0.303,arm_curl
-0.7203,0.371,0.303,arm_curl
-0.6968,0.3866,0.2476,arm_curl
-0.689,0.4023,0.3268,arm_curl
-0.6578,0.4023,0.3109,arm_curl
-0.6188,0.3944,0.2872,arm_curl
-0.6032,0.3788,0.2318,arm_curl
-0.5486,0.4101,0.1923,arm_curl
-0.5564,0.4492,0.2397,arm_curl
-0.5486,0.4414,0.2635,arm_curl
-0.5251,0.457,0.2081,arm_curl
-0.4939,0.4726,0.1606,arm_curl
-0.4705,0.4961,0.0894,arm_curl
-0.4627,0.543,0.1843,arm_curl
-0.4237,0.5196,0.121,arm_curl
-0.4003,0.5274,0.0578,arm_curl
-0.4003,0.5978,0.121,arm_curl
-0.3925,0.6447,0.0973,arm_curl
-0.4003,0.6056,0.0578,arm_curl
-0.3613,0.6134,0.034,arm_curl
-0.2988,0.6447,-0.0055,arm_curl
-0.2676,0.676,-0.0214,arm_curl
-0.2832,0.7073,-0.0214,arm_curl
-0.291,0.7307,0.0103,arm_curl
-0.2286,0.7229,0.0024,arm_curl
-0.2208,0.7464,-0.0688,arm_curl
-0.2052,0.7699,-0.0847,arm_curl
-0.174,0.8011,-0.0688,arm_curl
-0.1193,0.7855,-0.1084,arm_curl
-0.1349,0.8246,-0.1559,arm_curl
-0.1271,0.8246,-0.1479,arm_curl
-0.0803,0.8559,-0.1638,arm_curl
-0.0491,0.8168,-0.2666,arm_curl
-0.0881,0.8481,-0.3062,arm_curl
-0.0491,0.9106,-0.2983,arm_curl
0.0055,0.8715,-0.4011,arm_curl
0.0055,0.9341,-0.3378,arm_curl
0.0211,0.895,-0.3141,arm_curl
0.029,0.895,-0.4169,arm_curl
0.029,0.9263,-0.3853,arm_curl
0.0446,0.9341,-0.3932,arm_curl
0.1148,0.9028,-0.3853,arm_curl
0.107,0.895,-0.3853,arm_curl
0.0992,0.8715,-0.3378,arm_curl
0.1148,0.8637,-0.3537,arm_curl
0.1616,0.8872,-0.3378,arm_curl
0.1694,0.8481,-0.3537,arm_curl
0.146,0.8168,-0.4169,arm_curl
0.2085,0.8011,-0.409,arm_curl
0.1928,0.809,-0.409,arm_curl
0.2163,0.8011,-0.4249,arm_curl
0.2553,0.8168,-0.3853,arm_curl
0.2709,0.7933,-0.3378,arm_curl
0.2319,0.7542,-0.409,arm_curl
0.1382,0.7542,-0.3537,arm_curl
0.1928,0.7386,-0.3537,arm_curl
0.1928,0.7386,-0.4011,arm_curl
0.185,0.7229,-0.3853,arm_curl
0.1538,0.7229,-0.3853,arm_curl
0.1226,0.7386,-0.3853,arm_curl
0.1382,0.7386,-0.3457,arm_curl
0.1538,0.7855,-0.322,arm_curl
0.1382,0.7777,-0.3378,arm_curl
0.1304,0.7386,-0.3062,arm_curl
0.1148,0.7699,-0.2983,arm_curl
0.1148,0.7699,-0.2904,arm_curl
0.0914,0.7855,-0.2983,arm_curl
0.068,0.7777,-0.235,arm_curl
0.0446,0.7855,-0.2745,arm_curl
0.0368,0.7855,-0.1796,arm_curl
0.0836,0.7855,-0.2271,arm_curl
0.0133,0.8168,-0.1717,arm_curl
-0.0023,0.809,-0.1954,arm_curl
0.0133,0.8011,-0.2033,arm_curl
-0.0179,0.8168,-0.14,arm_curl
-0.0257,0.8246,-0.1242,arm_curl
-0.0257,0.8168,-0.1084,arm_curl
-0.0491,0.8324,-0.1084,arm_curl
-0.0803,0.8402,-0.0372,arm_curl
-0.0881,0.8324,-0.053,arm_curl
-0.1037,0.8168,-0.0767,arm_curl
-0.0881,0.8402,-0.0767,arm_curl
-0.1505,0.8402,-0.0372,arm_curl
-0.1896,0.8011,-0.0293,arm_curl
-0.2442,0.7855,-0.0293,arm_curl
-0.213,0.7777,0.0103,arm_curl
-0.2442,0.7699,0.0024,arm_curl
-0.291,0.7699,0.0024,arm_curl
-0.3222,0.7464,-0.0055,arm_curl
-0.3222,0.7229,-0.0214,arm_curl
-0.3847,0.7073,-0.0055,arm_curl
-0.3847,0.6916,0.0815,arm_curl
-0.4159,0.6604,0.0894,arm_curl
-0.4627,0.6525,0.0736,arm_curl
-0.5017,0.5821,0.121,arm_curl
-0.5251,0.5743,0.1369,arm_curl
-0.5486,0.5274,0.0736,arm_curl
-0.5798,0.5352,0.121,arm_curl
-0.6032,0.543,0.121,arm_curl
-0.6344,0.4961,0.1448,arm_curl
-0.6734,0.4726,0.1843,arm_curl
-0.689,0.457,0.1764,arm_curl
-0.7359,0.4492,0.1448,arm_curl
-0.7749,0.4414,0.121,arm_curl
-0.7827,0.4257,0.1685,arm_curl
-0.7593,0.371,0.121,arm_curl
-0.8607,0.3788,0.3109,arm_curl
-0.9388,0.3006,0.2714,arm_curl
-0.8998,0.238,0.121,arm_curl
-0.8373,0.2771,0.0578,arm_curl
-0.8998,0.3553,0.1764,arm_curl
-0.8061,0.2771,0.1527,arm_curl
-0.8217,0.2067,0.121,arm_curl
-0.9544,0.1676,0.121,arm_curl
-0.9544,0.1598,0.216,arm_curl
-0.9778,0.0972,0.216,arm_curl
-1.0246,0.0659,0.1527,arm_curl
-1.0558,0.0268,0.2239,arm_curl
-1.0246,0.0112,0.3347,arm_curl
-0.9856,-0.0514,0.4059,arm_curl
-1.048,-0.1843,0.398,arm_curl
-1.0636,-0.2,0.2714,arm_curl
-1.1261,-0.2078,0.303,arm_curl
-1.1885,-0.1609,0.2714,arm_curl
-1.1027,-0.1687,0.1369,arm_curl
-1.0402,-0.1531,0.0815,arm_curl
-1.1105,-0.1061,0.129,arm_curl
-1.1807,-0.1609,0.121,arm_curl
-1.1105,-0.2469,0.0657,arm_curl
-1.048,-0.3017,0.034,arm_curl
-1.1417,-0.3173,0.121,arm_curl
-1.1105,-0.4033,0.0578,arm_curl
-1.1495,-0.3877,0.0103,arm_curl
-1.1027,-0.4581,0.034,arm_curl
-1.1183,-0.4112,0.0657,arm_curl
-1.0949,-0.4503,0.0419,arm_curl
-1.0168,-0.4816,-0.0372,arm_curl
-1.1339,-0.4894,0.0657,arm_curl
-1.1339,-0.552,0.0498,arm_curl
-1.048,-0.6223,-0.0609,arm_curl
-1.0871,-0.6223,0.0578,arm_curl
-1.1027,-0.6223,0.0657,arm_curl
-1.048,-0.6615,-0.0134,arm_curl
-1.048,-0.6458,0.0024,arm_curl
-1.0012,-0.6927,-0.0847,arm_curl
-1.0012,-0.6771,-0.1163,arm_curl
-1.0168,-0.6927,0.0024,arm_curl
-0.9388,-0.7475,0.0024,arm_curl
-0.97,-0.7475,0.0261,arm_curl
-0.8998,-0.7944,0.0498,arm_curl
-0.8763,-0.8335,-0.0134,arm_curl
-0.9076,-0.8257,0.0182,arm_curl
-0.8841,-0.8413,-0.0372,arm_curl
-0.8529,-0.8648,-0.1321,arm_curl
-0.8451,-0.8257,-0.1084,arm_curl
-0.8139,-0.8022,-0.053,arm_curl
-0.8451,-0.8022,-0.0214,arm_curl
-0.7671,-0.8335,-0.0055,arm_curl
-0.6344,-0.8726,0.0419,arm_curl
-0.6266,-0.9352,0.0578,arm_curl
-0.7046,-0.9508,-0.0055,arm_curl
-0.7203,-0.9743,-0.0451,arm_curl
-0.6812,-0.9274,0.0103,arm_curl
-0.689,-0.9117,0.0103,arm_curl
-0.6266,-0.9117,-0.0214,arm_curl
-0.5798,-0.9508,-0.0134,arm_curl
-0.533,-1.0056,-0.0055,arm_curl
-0.4471,-1.0291,-0.0055,arm_curl
-0.4549,-1.0212,0.1764,arm_curl
-0.5017,-1.0603,0.2397,arm_curl
-0.5095,-1.162,0.121,arm_curl
-0.5017,-1.1464,0.0103,arm_curl
-0.4627,-1.0369,-0.0055,arm_curl
-0.4237,-1.0134,-0.0451,arm_curl
-0.3457,-1.0056,-0.1084,arm_curl
-0.3535,-1.0291,-0.1321,arm_curl
-0.4003,-1.0525,-0.0293,arm_curl
-0.3535,-1.1073,-0.0688,arm_curl
-0.3457,-1.0994,-0.0451,arm_curl
-0.3457,-1.0916,-0.0451,arm_curl
-0.3222,-1.076,-0.0372,arm_curl
-0.291,-1.0916,-0.053,arm_curl
-0.2754,-1.0603,-0.0767,arm_curl
-0.2442,-1.0603,-0.0214,arm_curl
-0.252,-1.0603,-0.053,arm_curl
-0.213,-1.0838,-0.0372,arm_curl
-0.213,-1.0447,-0.0214,arm_curl
-0.2364,-1.0369,0.0261,arm_curl
-0.2208,-1.0291,0.034,arm_curl
-0.1974,-1.0447,0.0182,arm_curl
-0.1896,-1.0603,-0.0134,arm_curl
-0.2364,-1.0291,-0.0214,arm_curl
-0.213,-1.0056,-0.0214,arm_curl
-0.2208,-0.9899,-0.0055,arm_curl
-0.2442,-0.9743,-0.0214,arm_curl
-0.2442,-1.0212,-0.0214,arm_curl
-0.2442,-1.0134,-0.0134,arm_curl
-0.213,-1.0056,-0.0372,arm_curl
-0.213,-0.9978,-0.0134,arm_curl
-0.2442,-0.9978,0.0182,arm_curl
-0.2286,-0.9978,0.0182,arm_curl
-0.2286,-0.9821,0.0815,arm_curl
-0.2676,-0.9978,0.0419,arm_curl
-0.2676,-0.9978,0.0657,arm_curl
-0.291,-1.0212,0.0578,arm_curl
-0.2754,-1.0056,-0.0055,arm_curl
-0.2442,-0.9978,-0.0214,arm_curl
-0.2364,-0.9587,-0.0451,arm_curl
-0.1974,-0.9665,-0.0847,arm_curl
-0.1974,-0.9665,-0.053,arm_curl
-0.2208,-0.9743,-0.053,arm_curl
-0.1818,-1.0134,-0.0767,arm_curl
-0.1818,-1.0134,-0.1084,arm_curl
-0.2052,-0.9899,-0.1005,arm_curl
-0.1583,-0.9821,-0.0609,arm_curl
-0.1818,-0.9743,-0.1242,arm_curl
-0.174,-1.0056,-0.0688,arm_curl
-0.174,-1.0447,-0.053,arm_curl
-0.174,-1.0838,-0.0214,arm_curl
-0.174,-1.0838,0.0024,arm_curl
-0.2052,-1.076,-0.0688,arm_curl
-0.174,-1.0525,-0.1084,arm_curl
-0.1662,-1.0291,-0.1005,arm_curl
-0.1349,-1.0369,-0.0847,arm_curl
-0.1271,-1.0447,-0.1242,arm_curl
-0.1583,-1.0447,-0.0767,arm_curl
-0.1271,-1.0369,-0.1242,arm_curl
-0.1271,-1.0212,-0.1559,arm_curl
-0.0959,-1.0525,-0.1479,arm_curl
-0.1115,-1.0291,-0.1321,arm_curl
-0.1271,-1.0369,-0.1242,arm_curl
-0.1271,-1.0447,-0.1242,arm_curl
-0.1271,-1.0525,-0.1005,arm_curl
-0.1818,-1.0447,-0.1321,arm_curl
-0.1505,-1.0682,-0.1084,arm_curl
-0.1349,-1.0447,-0.1084,arm_curl
-0.174,-1.0525,-0.1321,arm_curl
-0.1427,-1.0291,-0.2033,arm_curl
-0.1427,-0.9587,-0.1954,arm_curl
-0.1505,-0.9587,-0.2033,arm_curl
-0.1349,-0.9821,-0.2112,arm_curl
-0.1349,-0.9821,-0.2192,arm_curl
-0.174,-0.9665,-0.1954,arm_curl
-0.1505,-1.0056,-0.1875,arm_curl
-0.1818,-1.0134,-0.1321,arm_curl
-0.174,-1.0369,-0.1084,arm_curl
-0.213,-1.0291,-0.1321,arm_curl
-0.1896,-1.0447,-0.0767,arm_curl
-0.2286,-1.0212,-0.0926,arm_curl
-0.213,-1.0291,-0.0609,arm_curl
-0.2364,-1.0291,-0.0451,arm_curl
-0.2208,-1.0603,-0.0688,arm_curl
-0.1974,-1.0212,-0.0293,arm_curl
-0.2208,-1.0212,-0.0134,arm_curl
-0.213,-1.0056,-0.0688,arm_curl
-0.213,-0.9978,-0.0767,arm_curl
-0.1896,-0.9587,-0.0926,arm_curl
-0.213,-0.9587,-0.1005,arm_curl
-0.1974,-0.9508,-0.0926,arm_curl
-0.174,-0.9743,-0.1005,arm_curl
-0.1662,-0.9899,-0.1084,arm_curl
-0.1974,-0.9821,-0.1005,arm_curl
-0.1818,-0.9743,-0.0688,arm_curl
-0.1818,-1.0212,-0.1005,arm_curl
-0.1974,-0.9978,-0.1005,arm_curl
-0.1896,-0.9978,-0.0688,arm_curl
-0.2052,-1.0134,-0.0847,arm_curl
-0.1818,-1.0134,-0.0767,arm_curl
-0.1583,-1.0134,-0.0609,arm_curl
-0.174,-0.9899,-0.0609,arm_curl
-0.1662,-1.0056,-0.1242,arm_curl
-0.174,-0.9899,-0.0847,arm_curl
-0.174,-0.9665,-0.0688,arm_curl
-0.1662,-1.0056,-0.0926,arm_curl
-0.1583,-1.0291,-0.0926,arm_curl
-0.1583,-0.9978,-0.0847,arm_curl
-0.1427,-1.0212,-0.0293,arm_curl
-0.2052,-1.0056,-0.0451,arm_curl
-0.1818,-1.0525,-0.0293,arm_curl
-0.1896,-1.0291,-0.0688,arm_curl
-0.1896,-1.0056,-0.0372,arm_curl
-0.1974,-1.0134,-0.0609,arm_curl
-0.174,-1.0134,-0.0926,arm_curl
-0.1818,-1.0056,-0.1005,arm_curl
-0.1818,-1.0134,-0.0767,arm_curl
-0.1896,-0.9899,-0.1084,arm_curl
-0.2286,-0.9899,-0.053,arm_curl
-0.213,-0.9899,-0.0767,arm_curl
-0.2052,-0.9821,-0.0688,arm_curl
-0.213,-1.0212,-0.0688,arm_curl
-0.213,-1.0291,-0.0451,arm_curl
-0.1974,-1.0291,-0.0847,arm_curl
-0.213,-1.0212,-0.0609,arm_curl
-0.1896,-1.0369,-0.0767,arm_curl
-0.1896,-1.0291,-0.0767,arm_curl
-0.174,-1.0369,-0.0293,arm_curl
-0.174,-1.0134,-0.0847,arm_curl
-0.1818,-1.0212,-0.0847,arm_curl
-0.174,-0.9743,-0.1005,arm_curl
-0.1974,-0.9821,-0.0767,arm_curl
-0.1896,-0.9743,-0.0451,arm_curl
-0.1974,-0.9665,-0.0926,arm_curl
-0.1818,-0.9665,-0.0451,arm_curl
-0.213,-0.9899,-0.0372,arm_curl
-0.1818,-0.9978,-0.053,arm_curl
-0.2052,-0.9665,-0.053,arm_curl
-0.1896,-0.9743,-0.053,arm_curl
-0.174,-0.9587,-0.0688,arm_curl
-0.1583,-0.9587,-0.0214,arm_curl
-0.1818,-0.9587,-0.053,arm_curl
-0.174,-0.9743,-0.0767,arm_curl
-0.1349,-0.9743,-0.0688,arm_curl
-0.1427,-0.9821,-0.0926,arm_curl
-0.1662,-0.9899,-0.0609,arm_curl
-0.1662,-0.9743,-0.0688,arm_curl
-0.1583,-0.9821,-0.0926,arm_curl
-0.1583,-0.9821,-0.0688,arm_curl
-0.1505,-0.9978,-0.0767,arm_curl
-0.1427,-0.9899,-0.0688,arm_curl
-0.1583,-0.9743,-0.0688,arm_curl
-0.1505,-1.0056,-0.0372,arm_curl
-0.1583,-1.0291,-0.0609,arm_curl
-0.1505,-1.0291,-0.0451,arm_curl
-0.1115,-1.0838,-0.0055,arm_curl
-0.0803,-1.0916,-0.0767,arm_curl
-0.0959,-1.0916,-0.0214,arm_curl
-0.0491,-1.0682,0.0024,arm_curl
-0.0491,-1.0682,0.0657,arm_curl
-0.1271,-1.0916,0.0261,arm_curl
-0.2052,-1.1073,0.034,arm_curl
-0.2442,-1.1229,0.0261,arm_curl
-0.2832,-1.0603,0.0973,arm_curl
-0.2988,-1.0916,0.121,arm_curl
-0.3066,-1.0994,0.034,arm_curl
-0.2754,-1.0916,-0.0055,arm_curl
-0.2676,-1.0838,0.034,arm_curl
-0.3222,-1.0603,0.0498,arm_curl
-0.3222,-1.0525,0.121,arm_curl
-0.3613,-1.0525,0.121,arm_curl
-0.3769,-1.0369,0.121,arm_curl
-0.3847,-1.0603,0.0261,arm_curl
-0.4081,-0.9978,-0.0134,arm_curl
-0.4549,-0.9665,-0.0214,arm_curl
-0.4393,-0.9352,-0.0372,arm_curl
-0.4627,-0.9274,0.0182,arm_curl
-0.5408,-0.9352,-0.0055,arm_curl
-0.533,-0.9665,-0.0451,arm_curl
-0.533,-0.9352,-0.0214,arm_curl
-0.5408,-0.9274,0.0182,arm_curl
-0.5486,-0.943,0.0182,arm_curl
-0.5486,-0.9508,-0.0055,arm_curl
-0.611,-0.9274,0.0261,arm_curl
-0.6032,-0.943,-0.0214,arm_curl
-0.572,-0.9665,-0.0926,arm_curl
-0.6656,-0.8883,-0.0214,arm_curl
-0.6422,-0.9117,-0.0055,arm_curl
-0.6266,-0.8805,-0.0451,arm_curl
-0.7515,-0.857,-0.0926,arm_curl
-0.7437,-0.8648,-0.1321,arm_curl
-0.7125,-0.8648,-0.1954,arm_curl
-0.7281,-0.8413,-0.0847,arm_curl
-0.8061,-0.8726,-0.0609,arm_curl
-0.8139,-0.9117,-0.1163,arm_curl
-0.8451,-0.8961,-0.0451,arm_curl
-0.931,-0.9039,0.0419,arm_curl
-0.9154,-0.8883,-0.0055,arm_curl
-0.9622,-0.8805,0.1131,arm_curl
-0.9076,-0.8805,0.0182,arm_curl
-0.9154,-0.7866,-0.0055,arm_curl
-0.9622,-0.7553,0.0103,arm_curl
-1.0012,-0.6693,-0.0134,arm_curl
-0.9778,-0.638,-0.0214,arm_curl
-0.9778,-0.638,-0.0134,arm_curl
-1.0246,-0.6067,-0.0293,arm_curl
-1.0402,-0.6067,0.0261,arm_curl
-1.0793,-0.6145,0.0182,arm_curl
-1.1183,-0.5441,0.0498,arm_curl
-1.0636,-0.5285,0.0182,arm_curl
-1.1261,-0.505,0.0657,arm_curl
-1.0636,-0.505,0.0498,arm_curl
-1.1183,-0.4581,0.0894,arm_curl
-1.1105,-0.4581,0.0419,arm_curl
-1.0949,-0.419,0.0498,arm_curl
-1.1027,-0.3877,0.0657,arm_curl
-1.1183,-0.3486,0.0578,arm_curl
-1.1027,-0.3173,0.0894,arm_curl
-1.1339,-0.2782,0.1527,arm_curl
-1.1417,-0.2782,0.121,arm_curl
-1.1417,-0.2704,0.0578,arm_curl
-1.1027,-0.1922,0.121,arm_curl
-1.1417,-0.1452,0.121,arm_curl
-1.0949,-0.1531,0.0894,arm_curl
-1.1027,-0.1452,0.2002,arm_curl
-1.1417,-0.1296,0.1369,arm_curl
-1.1183,-0.0827,0.1843,arm_curl
-1.1183,-0.067,0.1923,arm_curl
-1.0793,-0.0514,0.2002,arm_curl
-1.0636,-0.0279,0.2239,arm_curl
-1.0949,0.0034,0.216,arm_curl
-1.048,0.0346,0.1843,arm_curl
-0.9856,0.019,0.1843,arm_curl
-1.0246,0.0659,0.2081,arm_curl
-0.9778,0.0972,0.2397,arm_curl
-0.9856,0.1285,0.2397,arm_curl
-0.97,0.1285,0.2081,arm_curl
-0.9622,0.1441,0.2081,arm_curl
-0.9232,0.1676,0.2397,arm_curl
-0.931,0.1911,0.2239,arm_curl
-0.8998,0.2067,0.216,arm_curl
-0.8451,0.2224,0.2081,arm_curl
-0.8139,0.238,0.1843,arm_curl
-0.8295,0.2693,0.2002,arm_curl
-0.8061,0.2928,0.1606,arm_curl
-0.7827,0.3397,0.2081,arm_curl
-0.7671,0.3631,0.1685,arm_curl
-0.7983,0.3631,0.1843,arm_curl
-0.7203,0.371,0.2476,arm_curl
-0.7359,0.4023,0.2476,arm_curl
-0.7593,0.4257,0.2635,arm_curl
-0.6812,0.4179,0.216,arm_curl
-0.7046,0.4648,0.2318,arm_curl
-0.689,0.4726,0.1843,arm_curl
-0.6266,0.4883,0.2239,arm_curl
-0.5876,0.5196,0.1843,arm_curl
-0.65,0.5665,0.2635,arm_curl
-0.6656,0.59,0.2002,arm_curl
-0.5954,0.5821,0.2081,arm_curl
-0.5798,0.5978,0.2002,arm_curl
-0.5954,0.6134,0.2081,arm_curl
-0.5642,0.6213,0.2081,arm_curl
-0.5408,0.6447,0.2081,arm_curl
-0.5251,0.6447,0.129,arm_curl
-0.533,0.6916,0.1843,arm_curl
-0.5251,0.7073,0.129,arm_curl
-0.5251,0.7229,0.129,arm_curl
-0.5408,0.7307,0.129,arm_curl
-0.4861,0.7229,0.121,arm_curl
-0.4627,0.7229,0.121,arm_curl
-0.4315,0.7386,0.121,arm_curl
-0.4081,0.7699,0.121,arm_curl
-0.3925,0.762,0.0736,arm_curl
-0.4003,0.809,0.0894,arm_curl
-0.3847,0.809,0.0657,arm_curl
-0.3691,0.809,0.0182,arm_curl
-0.3457,0.8246,0.0103,arm_curl
-0.3222,0.8559,0.034,arm_curl
-0.291,0.8715,0.0419,arm_curl
-0.252,0.8402,0.0657,arm_curl
-0.2442,0.8402,0.0103,arm_curl
-0.252,0.8559,-0.0055,arm_curl
-0.2754,0.8872,-0.0055,arm_curl
-0.1896,0.8715,0.0498,arm_curl
-0.1662,0.8559,0.0182,arm_curl
-0.1583,0.8481,0.0261,arm_curl
-0.1193,0.8324,-0.0055,arm_curl
-0.1271,0.8715,0.0419,arm_curl
-0.1427,0.8246,-0.0767,arm_curl
-0.1349,0.8559,-0.1084,arm_curl
-0.0803,0.8794,-0.1084,arm_curl
-0.0491,0.8872,-0.1084,arm_curl
-0.0413,0.8246,-0.14,arm_curl
-0.0413,0.8168,-0.1954,arm_curl
-0.0491,0.8794,-0.1796,arm_curl
-0.0335,0.8715,-0.1954,arm_curl
-0.0491,0.8794,-0.2112,arm_curl
-0.0335,0.8481,-0.2508,arm_curl
-0.0257,0.8559,-0.2508,arm_curl
0.0211,0.8324,-0.2508,arm_curl
0.0602,0.809,-0.2904,arm_curl
0.0446,0.8011,-0.3141,arm_curl
0.0758,0.809,-0.322,arm_curl
0.0992,0.8246,-0.3616,arm_curl
0.1694,0.8481,-0.3378,arm_curl
0.1382,0.8168,-0.3141,arm_curl
0.1226,0.7699,-0.3853,arm_curl
0.1616,0.7699,-0.409,arm_curl
0.1928,0.7933,-0.3853,arm_curl
0.1928,0.7699,-0.3932,arm_curl
0.2006,0.7777,-0.3616,arm_curl
0.2163,0.7777,-0.4011,arm_curl
0.1538,0.7933,-0.4249,arm_curl
0.1772,0.7855,-0.4328,arm_curl
0.1616,0.7542,-0.409,arm_curl
0.146,0.7699,-0.4328,arm_curl
0.1538,0.7464,-0.3853,arm_curl
0.2006,0.7307,-0.3853,arm_curl
0.1616,0.7386,-0.3457,arm_curl
0.1148,0.7699,-0.3774,arm_curl
0.0914,0.7777,-0.3537,arm_curl
0.0836,0.7464,-0.3853,arm_curl
0.0602,0.762,-0.3774,arm_curl
0.0758,0.7699,-0.3695,arm_curl
0.0524,0.7542,-0.3457,arm_curl
0.029,0.7464,-0.3299,arm_curl
0.0446,0.7386,-0.3062,arm_curl
0.0133,0.7386,-0.3062,arm_curl
0.0133,0.7229,-0.2983,arm_curl
-0.0101,0.7386,-0.2587,arm_curl
-0.0179,0.7229,-0.2508,arm_curl
-0.0023,0.7307,-0.2429,arm_curl
0.0133,0.7386,-0.2587,arm_curl
-0.0413,0.7307,-0.1479,arm_curl
-0.0725,0.7386,-0.1875,arm_curl
-0.0179,0.7229,-0.1717,arm_curl
-0.0491,0.762,-0.1559,arm_curl
-0.0803,0.7699,-0.1479,arm_curl
-0.1037,0.762,-0.0847,arm_curl
-0.1662,0.7699,-0.0451,arm_curl
-0.174,0.7307,-0.0055,arm_curl
-0.213,0.7699,-0.0134,arm_curl
-0.2832,0.7777,-0.0055,arm_curl
-0.3222,0.762,-0.0609,arm_curl
-0.2988,0.762,-0.0134,arm_curl
-0.3535,0.762,-0.0767,arm_curl
-0.4159,0.7699,-0.1242,arm_curl
-0.4549,0.7777,-0.0767,arm_curl
-0.4549,0.7229,-0.1005,arm_curl
-0.4393,0.7542,-0.0055,arm_curl
-0.4471,0.7229,0.0498,arm_curl
-0.4861,0.6447,-0.0055,arm_curl
-0.533,0.5978,-0.0451,arm_curl
-0.6032,0.5978,-0.0055,arm_curl
-0.6032,0.5587,0.0973,arm_curl
-0.6188,0.5196,0.0894,arm_curl
-0.6422,0.4805,0.121,arm_curl
-0.6734,0.457,0.1685,arm_curl
-0.6656,0.4023,0.216,arm_curl
-0.7671,0.3788,0.2397,arm_curl
-0.8139,0.3006,0.2397,arm_curl
-0.8607,0.3006,0.216,arm_curl
-0.8529,0.2693,0.0973,arm_curl
-0.7983,0.3006,-0.0372,arm_curl
-0.8607,0.4101,0.1843,arm_curl
-0.9388,0.3475,0.1448,arm_curl
-0.9544,0.2693,0.121,arm_curl
-0.9388,0.2224,0.0498,arm_curl
-0.97,0.2224,0.0261,arm_curl
-0.9622,0.2302,0.034,arm_curl
-0.9856,0.1754,-0.0055,arm_curl
-0.9934,0.1363,-0.0926,arm_curl
-1.0402,0.0894,-0.0134,arm_curl
-1.0168,0.0425,0.0419,arm_curl
-1.0324,-0.0514,-0.0214,arm_curl
-1.1183,-0.1061,-0.1005,arm_curl
-1.1417,-0.1531,-0.1954,arm_curl
-1.1417,-0.1687,-0.2192,arm_curl
-1.1729,-0.1452,-0.2429,arm_curl
-1.1417,-0.2235,-0.1559,arm_curl
-1.0402,-0.2782,-0.0847,arm_curl
-1.0012,-0.3877,-0.0293,arm_curl
-1.0636,-0.5128,0.0182,arm_curl
-1.0793,-0.5676,-0.0688,arm_curl
-1.048,-0.6067,-0.1638,arm_curl
-1.0949,-0.5441,-0.2112,arm_curl
-1.0949,-0.505,-0.1796,arm_curl
-0.9388,-0.5285,-0.2745,arm_curl
-0.9544,-0.5207,-0.3537,arm_curl
-0.9388,-0.5207,-0.2983,arm_curl
-0.9544,-0.5285,-0.2112,arm_curl
-0.97,-0.6067,-0.235,arm_curl
-0.8998,-0.7006,-0.2824,arm_curl
-0.8139,-0.7553,-0.322,arm_curl
-0.8217,-0.7475,-0.3537,arm_curl
-0.8763,-0.7318,-0.2429,arm_curl
-0.8373,-0.7553,-0.2192,arm_curl
-0.8529,-0.8101,-0.2429,arm_curl
-0.7983,-0.8179,-0.1321,arm_curl
-0.7671,-0.8648,-0.1717,arm_curl
-0.8295,-0.943,-0.2192,arm_curl
-0.8685,-0.943,-0.2587,arm_curl
-0.8061,-0.9274,-0.2112,arm_curl
-0.7281,-0.9352,-0.235,arm_curl
-0.7593,-0.9508,-0.2508,arm_curl
-0.7983,-0.9587,-0.235,arm_curl
-0.7671,-0.9508,-0.2429,arm_curl
-0.6422,-0.943,-0.14,arm_curl
